DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
ZZ201500000011,ZZGE61FL,ZZ,2015,11,ZZ2015DHS,121.2994308,163.3662415,215.3968964,235.072052,297.1488342,44.58162689,35.9861145,42.03691864,46.72579575,47.7040329,25.73996353,26.2165966,27.08190918,26.48045158,26.72805023,11.4125433,10.95742226,11.31124115,9.83658886,10.08819485,NA,515.2333984,0.471084863,0.48574999,0.498412013,0.494339406,0.511015594,0,0,0,0,0,29.08946609,14,0,0.043671321,0.046379343,0.286974758,0.541514695,0.582513034,22.93052483,23.70644188,24.28748131,23.44815636,23.83358765,0.002856043,12.31158733,0.797101676,0.395801991,0.011188923,0.441696316,0.41773048,0.394170314,0.355695099,0.248533905,0.463389724,0.399020046,0.375274152,0.323051512,0.215604886,30.73741341,31.14861107,31.06263161,29.98090363,29.65920258,25.00980949,25.64266586,25.37196159,25.04544258,24.59483528,19.32486916,20.19118881,19.75138855,20.14431381,19.57100677,0,20.12108803,21.19628906,21.49305534,20.41586113,20.93912506,2.934722185,3.150217056,3.188411474,2.899479151,2.840581656,130.8346863,113.3640671,134.0309906,135.4804688,135.5072021,1622.310547,1561.601685,1523.581787,1488.832642,1457.685669,24.41343689,24.59872437,24.76922035,24.88302803,24.81287384,24.10188484,23.53520203,23.95399666,24.3015728,24.42651176,24.35331154,24.35588455,138.4667969,24.29831886,30.16057205,43.95870209,43.19203186,51.83251572,80.86637878,93.90158081,108.4906616,123.3310089,137.7112427,3.763323545,4.369949818,5.048890114,5.739523411,6.408744335,11.44201374,10.69957447,12.31822491,11.99600697,11.99700928
ZZ201500000012,ZZGE61FL,ZZ,2015,12,ZZ2015DHS,7074.996582,8898.832031,11834.4541,14572.85449,19092.57227,29.61384964,26.5834465,36.11930466,41.18925858,40.08886719,28.80541611,27.02079773,27.409132,27.15857506,26.70829201,12.55803013,12.31849003,12.50130272,11.51241302,11.17842865,NA,1748.414063,0.326737702,0.408722222,0.390680909,0.381689221,0.390721351,0,0,0,0,0,42.29415894,12,2.514134169,0.012949089,0.014072743,0.646544635,0.618261278,0.151281297,21.69649696,21.15447998,21.23864555,21.29720497,21.19394112,12.74729347,23.23184204,24.36355972,0.05852719,12.65073204,0.223509893,0.043725211,0.076756269,0.076692306,0.055144228,0.171592042,0.022122715,0.041355301,0.041905846,0.030163057,26.28802109,26.9427948,26.52573776,25.6328125,25.27508736,19.98350716,20.75842094,20.24626923,19.85477448,19.66367149,13.72999096,14.62430573,14.024436,14.12039948,14.09665775,0.027855111,14.58757591,15.28815937,15.0681591,15.43583298,15.67958927,2.981380224,3.176388979,3.125043392,2.958116293,2.915234327,88.2901535,84.43936157,112.8743973,121.8426208,116.8684464,837.9403687,1007.710754,1188.460327,1080.359985,1319.557861,19.30897141,19.16835213,19.15104866,18.9733696,18.92299652,18.5956955,19.04428864,20.02293587,19.82081223,19.28255653,18.82909393,19.03137779,18.14941406,866.9691772,1138.202759,1405.300903,1689.048462,2026.568115,7648.79541,9798.663086,12664.56055,15990.10352,19785.11523,355.8172302,455.8277588,589.147522,743.8497314,920.3913574,14.03716087,13.77918339,15.98924065,15.78915405,16.43513489
ZZ201500000013,ZZGE61FL,ZZ,2015,13,ZZ2015DHS,79.29602814,117.4953461,200.2163391,190.1352234,212.5734711,35.64565659,30.45753098,36.16890335,38.98415375,41.64845276,25.62223434,25.69898224,26.44004631,25.81407356,26.48100281,11.97899342,11.64304161,11.90892601,10.77566528,10.81302071,NA,664.5126953,0.496114612,0.500897527,0.502774,0.468805373,0.514222085,0,0,0,0,0,21.27115059,13,0,0.038654931,0.029018367,0.272054881,0.467402339,0.497377157,22.70389938,22.95692062,23.7433567,23.19238281,23.60585022,0.004562567,9.603552818,0.778183937,0.295366138,0.007800079,0.526096046,0.521828294,0.502894521,0.492391884,0.342707753,0.624789536,0.580909431,0.561916232,0.524177313,0.335200369,30.6934185,31.21574211,30.86700058,29.90465927,29.47158623,24.67663574,25.37158585,24.90438461,24.50363159,24.03298569,18.71442413,19.5727005,18.95807266,19.12899399,18.65856552,0,19.78556633,20.21486092,21.0466671,20.57069397,20.73069763,3.105700254,3.314380884,3.337847233,3.057031393,2.987369776,110.7047195,100.9478607,120.7262726,119.1757813,124.4193268,2032.955444,1854.636475,1923.240356,2048.455078,1950.363647,23.72817993,23.78168488,23.89053345,23.83031082,23.7513485,23.13907433,23.04357338,23.66621971,23.91349792,23.66976547,23.50755692,23.55776405,283.6162109,15.44028187,21.98850822,40.19728088,36.84799957,39.06760788,202.5607605,229.5197296,258.761261,287.0377197,312.7489319,9.427021027,10.68167019,12.04254818,13.35851288,14.55509281,11.9723568,11.40423107,13.43912315,12.74202824,12.99695969
ZZ201500000014,ZZGE61FL,ZZ,2015,14,ZZ2015DHS,4303.602539,5108.230469,6204.123047,6878.035156,9050.270508,44.35774231,36.53922272,49.61170197,48.6402092,55.20112991,22.31886292,22.19107628,22.23996544,22.10409737,22.66919518,11.77743053,11.49457455,11.72890663,10.64492226,10.49596405,NA,1740.84668,0.464395463,0.483539611,0.48954618,0.467025012,0.478298575,0,0,0,0,0,26.50695229,14,0,0.013366641,0.006529664,0.227603972,0.470453888,0.317809552,17.59316254,17.83277702,17.83703232,16.91069412,18.2711792,0.024827421,17.80800247,1.62008822,1.720698357,0.026949825,0,0,0,0,0,0,0,0,0,0,25.15768242,25.83281326,25.35199547,24.27543449,23.94262123,19.25177956,20.05590439,19.45850754,18.93728256,18.66827202,13.38025188,14.33823776,13.62309074,13.63051224,13.44665813,0,12.86746216,13.47447968,13.43409729,11.71729183,13.87316513,2.769097328,2.964973927,2.92105031,2.708940983,2.696180582,122.8309097,108.3378525,144.9182739,131.7634583,148.8322144,1829.729614,1823.667847,1881.501587,1822.064209,1619.689575,17.2824192,17.25721169,17.3790741,17.29315758,17.3346405,16.83531761,16.79292297,17.26661682,17.41858864,17.31974983,17.04395103,17.04413986,73.37109375,778.8917236,955.9728394,1240.826904,1332.955811,1663.295166,2518.161865,2853.306152,3216.826172,3568.348877,3887.981445,117.1332855,132.7226563,149.6319275,165.983139,180.8509827,14.14369297,13.44785976,16.08036423,14.98619843,15.81874561
ZZ201500000015,ZZGE61FL,ZZ,2015,15,ZZ2015DHS,12131.69238,12364.78027,14104.50977,15749.52148,17244.74219,36.2187767,31.32385445,41.83581161,53.14567566,45.10802078,26.69579506,25.87555695,25.17972183,25.49173737,24.90120888,12.70503521,12.47270012,12.65442753,11.66996574,11.41623306,NA,1980.253906,0.343412489,0.396568388,0.411580026,0.40303421,0.433215469,0,0.019965278,0.002795139,0.01187934,0.000698785,32.47454834,14,0,0.009577934,0.006722148,0.195206791,0.448314786,0.478402048,19.25742531,18.92333412,18.83324623,18.50626755,18.7348423,22.1177063,106.4486008,78.44764709,4.116125584,2.062569618,0,0,0,0,0,0,0,0,0,0,23.5308609,24.26037216,23.82981873,22.73493958,22.53550339,17.15711784,18.00269127,17.48077393,16.87239647,16.79262161,10.82582474,11.78767395,11.17539024,11.06497383,11.11927128,0.007719487,11.81905365,11.9711113,12.48677063,11.52079868,12.56847572,2.585026026,2.777300358,2.721701384,2.48090291,2.585199594,93.62647247,86.99575043,113.8645859,131.8492584,116.6132355,1083.15271,1086.109985,1566.238647,1269.196655,1294.767456,16.06030655,16.0276947,15.89051819,15.85204506,15.71852112,15.30919361,15.73771572,15.92660141,15.94859791,15.835042,15.57994366,15.83810616,63.15039063,2189.213867,2371.491943,2586.10498,2813.324951,2942.281738,12064.95703,13678.77539,15447.41016,17277.66016,19165.83594,560.944397,635.9768066,718.2071533,803.3022461,891.0905151,15.6303339,14.91845894,17.81971741,17.22638893,17.58552551
ZZ201500000016,ZZGE61FL,ZZ,2015,16,ZZ2015DHS,543.9908447,558.3366089,612.968689,682.9437866,961.6395264,29.48794746,27.62095261,27.27784348,33.74433136,34.78136444,28.73671722,28.11837959,28.3014698,27.40447807,28.0843544,12.71079254,12.37582493,12.63370991,11.52374172,11.46173382,NA,652.4072266,0.466829479,0.487192571,0.480165631,0.471551061,0.491336703,0,0,0,0,0,30.50759125,11,0,0.038570028,0.036357988,0.270277649,0.46240887,0.538935423,24.14194489,24.25057983,24.33863449,23.94119835,24.54225159,0.002669524,7.179324627,0.556505919,0.27100721,0.003971934,0.535071492,0.562599123,0.544794738,0.524624944,0.377377868,0.662722349,0.739406049,0.684044302,0.594654918,0.388941497,31.1973381,31.96821594,31.38265419,30.46375847,29.88900566,24.82725716,25.7594471,25.04610825,24.67701149,24.13475227,18.48654556,19.59239006,18.74894333,18.9400177,18.4272728,0,19.54717255,20.38277817,20.37579918,20.47791672,21.00014687,3.362066031,3.62446475,3.578877449,3.320297956,3.229528427,99.14041901,100.1111679,97.62406158,112.0412369,112.3274002,1388.160034,1295.390503,1209.43103,1663.219482,1368.661743,23.65974426,23.95262337,24.20830917,24.17762947,24.30072403,23.52803421,23.4444046,24.20073891,24.35953712,23.96508598,23.37810326,23.46288681,140.7050781,94.36620331,103.0797577,114.2392807,125.4837952,167.7415161,284.9669495,330.9020386,382.3128357,434.6091003,485.283905,13.29174137,15.43429565,17.83225441,20.27151489,22.63514519,10.24574471,10.06093216,11.29313564,11.23738384,11.24996185
ZZ201500000017,ZZGE61FL,ZZ,2015,17,ZZ2015DHS,115.3612442,154.157135,165.8303375,133.3838501,167.556778,31.35655594,28.1856308,26.19852257,34.87773514,35.68709946,27.30617523,28.08677101,27.56789398,27.77983856,27.35381317,12.76271725,12.50395012,12.69638348,11.60238743,11.59263611,NA,614.2119141,0.463750154,0.454633892,0.493753403,0.4668369,0.502874076,0,0,0,0,0,21.14003944,11,0,0.033313621,0.031871147,0.24077116,0.439100653,0.551526368,23.51532745,24.33844948,24.11467552,24.09838486,24.09424591,0.000528263,7.79077816,0.571251273,0.288746238,0.003909885,0.527730823,0.565286636,0.546651304,0.546358883,0.404246867,0.644946516,0.751681924,0.697964072,0.662199914,0.424931377,31.94574738,32.66112518,32.16377258,31.28713989,30.73237991,25.54720879,26.36932945,25.79091454,25.46061897,24.91854858,19.18302917,20.15717697,19.46739006,19.68475151,19.1397419,0,19.72448158,20.59012794,20.66145897,20.41693306,20.83467674,3.312181711,3.593475103,3.574783087,3.292462349,3.217809677,103.8586121,101.2843628,93.65403748,114.8336258,114.8342896,1397.131836,1391.37439,1219.49353,1478.933594,1342.0896,23.98075485,24.3563633,24.71818924,24.67181778,24.92572212,24.24419212,24.03633499,24.61443329,24.52079582,24.08423996,23.8244381,23.82954788,266.7890625,20.38329124,28.46039391,27.04535866,24.5078907,29.22740555,478.697876,555.8613281,642.2230225,730.0722046,815.1976318,22.32795143,25.92709351,29.95527077,34.05282974,38.02334213,9.934118271,9.525567055,10.71772575,10.71067715,10.71067715
ZZ201500000018,ZZGE61FL,ZZ,2015,18,ZZ2015DHS,21057.10352,28303.02344,31251.24805,45543.47656,55072.66797,39.65547943,33.78765869,46.26430511,53.67558289,50.85873795,27.11352348,26.8205204,27.10250092,26.70677185,26.97739983,12.09869862,11.84830761,12.04752636,11.01315117,10.83307362,NA,1590.935547,0.346234649,0.373059899,0.36917761,0.369362503,0.380216986,0,0,0,0,0,24.47555733,14,0,0.014980925,0.010663771,0.310418099,0.230753884,0.498418838,20.6108532,20.28541756,20.73015594,19.95442772,20.59104156,0.035396468,99.73860168,77.86698151,3.217651606,25.49223709,0.322298884,0.148163512,0.207806528,0.12411499,0.15784131,0.281118363,0.09170334,0.142068237,0.071828529,0.109057352,24.94557381,25.65468788,25.21041679,24.0856781,23.82760429,18.87252617,19.70716095,19.15963554,18.56197929,18.38515663,12.84687519,13.80638027,13.16289043,13.07252598,12.99453163,0.037718792,14.10818195,13.75031281,14.35781288,13.20208359,14.20468426,2.739713669,2.956249952,2.901171923,2.668229103,2.684114695,108.6446609,99.88476563,134.2207031,143.21875,136.5106812,1116.695801,1055.008301,1439.074951,1342.008179,1232.767212,17.96250725,17.8940506,17.86665535,17.77044487,17.64309692,17.3116169,17.73171234,18.18910789,17.9073143,17.85729218,17.54282761,17.6199913,6.109375,4821.956055,5652.458496,6940.930664,8122.717773,9315.505859,3116.782227,3673.887207,4308.833496,4972.262207,5635.929199,147.1502075,173.4523621,203.4295807,234.7515259,266.0847168,14.61106777,13.94779873,16.81084633,16.1092453,16.44007874
ZZ201500000019,ZZGE61FL,ZZ,2015,19,ZZ2015DHS,243.7612915,226.1526642,270.3781738,251.8649902,285.8074036,29.70727158,27.5023365,27.97262955,33.50782776,35.50920105,30.42484856,29.34828758,29.784235,28.85202599,29.97455978,12.46671009,12.15455818,12.38449097,11.26893806,11.1885128,1,575.3642578,0.352562487,0.379809409,0.388856202,0.388586611,0.402006418,0,0,0,0,0,20,11,0,0.034593921,0.036595412,0.265923858,0.460400254,0.514351249,25.14762115,25.0474205,25.25970459,24.60233879,25.30237198,0.00929344,5.962533474,0.453501076,0.38153398,0.007741689,0.515980601,0.548178434,0.513685644,0.472480744,0.322598517,0.610444903,0.657293737,0.588978887,0.495770127,0.310961485,30.70195389,31.46202278,30.87230873,29.93800735,29.38862801,24.45266342,25.35536766,24.65578651,24.27919579,23.77120972,18.23524284,19.3074646,18.48781776,18.66906929,18.2001152,0,19.87039185,20.74655342,20.73517227,20.35264969,20.63018227,3.344632626,3.611357212,3.554904699,3.331915617,3.193995953,99.35990906,99.32076263,99.44003296,111.645256,113.4162445,1350.939819,1309.591064,1192.054443,1542.451294,1303.25293,24.04403305,24.29234695,24.44483376,24.40351677,24.57514381,23.76597023,23.70861053,24.49023628,24.73220634,24.42324448,23.81742668,23.85104752,286.6103516,45.66747284,41.75216293,54.36863708,46.27756119,49.85420227,285.0843506,331.0383606,382.4703369,434.7881165,485.4838257,13.29174232,15.43429661,17.83225632,20.27151489,22.63514519,10.85132313,10.63495445,11.91805172,11.84309864,11.92613125
ZZ201500000020,ZZGE61FL,ZZ,2015,20,ZZ2015DHS,10619.23828,15103.64746,17313.58008,19546.84375,24381.65039,37.9324646,32.76395798,44.71644211,55.55061722,49.0340538,23.27313232,22.65612411,22.42511559,21.72226906,22.24832153,12.24866962,12.00525188,12.19522572,11.18582249,10.95008659,NA,2356.263672,0.358678162,0.375026315,0.361562669,0.364632308,0.36938864,0,0.002673611,0.000283565,0.00120515,7.08912048139609e-05,36.52988052,14,0,0.009016509,0.009190349,0.489391237,0.23656559,0.20218192,15.60547924,15.67023754,15.8887558,14.75998306,15.88103485,224.2968597,47.65384293,144.4082794,32.83287811,35.15307999,0,0,0,0,0,0,0,0,0,0,24.40264893,25.11827278,24.68100357,23.60123062,23.34285355,18.25329971,19.09395218,18.55493355,17.9921875,17.84383774,12.15397835,13.1130209,12.48577881,12.41540813,12.392766,0.026465109,7.937828541,8.684351921,9.352396011,7.797697067,9.513748169,2.706119776,2.913035393,2.862326384,2.64872694,2.660344362,102.6497955,95.44256592,127.9930573,147.1384125,130.447464,1075.4729,1008.339783,1504.963257,1327.83667,1217.842773,14.99315643,15.05769253,14.98978138,14.77357864,14.63959408,14.39004707,14.70392418,14.98398304,15.0914793,14.9142189,14.57552528,14.81715584,2.763671875,1847.85791,2546.79541,2893.709717,2999.336182,3451.952637,10651.97656,12950.41113,15912.4209,19123.39453,22541.25977,495.3139038,602.1904907,739.9230957,889.2324829,1048.162231,14.89006519,14.30013466,17.03969765,16.70571709,16.8907299
ZZ201500000021,ZZGE61FL,ZZ,2015,21,ZZ2015DHS,37.51583862,45.56188965,50.58088303,68.94721985,75.34216309,35.17667007,30.73272705,34.87533951,38.64595032,41.26187897,25.27181816,25.61937523,25.74718666,25.17374992,26.01499939,12.04609394,11.70963573,11.96484375,10.83255196,10.85312557,NA,746.1103516,0.47710225,0.496795326,0.482495844,0.480542719,0.490610421,0,0,0,0,0,21,12,0,0.021942509,0.022891557,0.241361305,0.447461247,0.444290042,22.52606583,22.77257347,23.07977676,22.66172218,22.97602463,0.003157499,9.924478531,0.665718913,0.334575117,0.005419569,0.450511098,0.394580096,0.396593094,0.419347614,0.269185901,0.482860386,0.371731937,0.383933842,0.404289573,0.245127082,30.32213593,30.85807419,30.54882813,29.58059883,29.13593864,24.27955818,24.97473907,24.54596329,24.14908981,23.68046951,18.27604294,19.1484375,18.58398438,18.74804688,18.28281212,0,19.78031349,19.92577362,20.41236877,20.14969444,19.93704796,3.130078077,3.343489647,3.359114647,3.092578173,3.008593798,110.1057281,102.7545547,117.1502609,119.515625,124.1402359,1934.811157,1729.249146,1765.123169,1935.370972,1844.981689,23.41991997,23.51097107,23.66212845,23.6198082,23.5946064,22.9172821,22.66374969,23.27661514,23.55201912,23.32364464,23.19316673,23.28398323,579.9697266,7.036964417,8.526618004,10.08295631,13.36189747,13.84668446,202.4734955,229.4208527,258.6497803,286.9140625,312.6141968,9.427021027,10.68167114,12.04254913,13.35851383,14.55509377,11.89921856,11.42794228,13.28920555,12.76406193,12.98455715
ZZ201500000022,ZZGE61FL,ZZ,2015,22,ZZ2015DHS,270.7047424,266.7182617,264.3289185,480.1899109,635.7839966,42.17930603,35.5537529,38.94311142,45.83729172,46.88311768,26.920681,26.79770851,27.07868195,26.98524284,27.33868408,11.48797798,11.1823349,11.43593788,9.762065887,10.25095463,NA,535.5800781,0.476945788,0.489919424,0.484411418,0.492309719,0.499516875,0,0,0,0,0,29.74515152,14,0,0.040098477,0.051075667,0.295354277,0.543260098,0.585871816,23.58860588,24.01447868,24.25379181,24.45738792,24.20176315,0.003133164,11.66833591,0.799832463,0.417944759,0.010152665,0.434151053,0.367996216,0.35877344,0.385372698,0.245549679,0.442333341,0.337395012,0.329963058,0.359789133,0.209064081,30.35273552,30.87673569,30.64778709,29.45581627,29.21662331,24.58502769,25.25599098,24.89774323,24.55403709,24.06727409,18.86475563,19.69440079,19.21184921,19.69375038,18.96566963,0,20.25652695,21.23124886,21.42890167,21.929533,21.06484413,2.950260401,3.168880224,3.183159828,2.896918535,2.837065935,124.4399338,112.6655884,123.9621506,132.7868958,133.010498,1745.560791,1672.91626,1704.854126,1643.539795,1558.721802,24.31500435,24.51031303,24.7063427,24.76695633,24.67922974,23.99632454,23.54412651,23.95112991,24.26322746,24.26823235,24.24165916,24.27257919,134.1416016,63.63882828,49.24135971,61.84437561,88.22988129,110.901619,328.5567627,381.51828,440.7931213,501.0888367,559.5151367,15.29247761,17.75753975,20.51645088,23.32287979,26.04229736,11.53967381,10.88945675,12.85525131,12.2355032,12.24497795
ZZ201500000023,ZZGE61FL,ZZ,2015,23,ZZ2015DHS,16717.29297,19919.16992,22412.39258,28398.82617,32817.51172,36.17030334,31.52192307,42.30134201,52.96086121,45.89065552,23.4248867,23.31541634,22.99968719,23.77802086,23.14822769,12.5661459,12.33554745,12.51484394,11.5276041,11.26692772,NA,2118.912109,0.376974434,0.408761978,0.407539576,0.39530313,0.403954387,0,0.013854166,0.001822917,0.007747395,0.000455729,43.9858551,14,0,0.010733369,0.010183123,0.40576452,0.41235888,0.266276479,17.23096657,17.3359375,17.18869781,17.25265503,17.18324852,71.91964722,62.68315887,22.31423759,64.87690735,80.53878784,0,0,0,0,0,0,0,0,0,0,23.70898628,24.43085861,24.00377655,22.94778633,22.70494843,17.40364647,18.24088478,17.72278786,17.15989685,17.04192734,11.14283848,12.09531307,11.48893261,11.42018223,11.43802071,0.003840256,11.03704548,11.35645771,11.37770844,10.72729206,11.2182703,2.619400978,2.812369823,2.761979103,2.538541794,2.604296923,94.74452972,88.65130615,116.8354187,134.4433594,119.5128937,1105.319702,1089.069824,1596.700195,1376.261353,1388.981689,16.89733887,16.89411926,16.71945572,16.50253487,16.37646294,16.14668846,16.5226078,16.82700729,16.84249687,16.61553955,16.45272255,16.60842705,18.81835938,2942.798584,3350.010742,3809.545898,4338.182129,4622.897461,17070.1543,19380.30273,22236.46289,24947.01758,27437.9375,793.6960449,901.1090088,1033.909424,1159.939697,1275.757813,15.39696598,14.78238297,17.61621094,17.0785408,17.43951797
ZZ201500000024,ZZGE61FL,ZZ,2015,24,ZZ2015DHS,9206.130859,11241.74902,13042.14258,16837.86914,20758.23828,43.21180725,36.01403809,46.85707474,46.70029449,54.06210709,29.12885094,27.67174721,28.65276718,27.72834587,27.44276428,11.55693054,11.24244881,11.49661541,10.39254951,10.214468,1,1520.209961,0.342154115,0.374622107,0.390350401,0.385517836,0.397464693,0,0,0,0,0,31.90536308,13,0,0.015329349,0.00787391,0.324486613,0.621088803,0.24708657,21.7747612,21.60233307,22.19573975,21.53998756,21.52737045,0.022858046,24.23126221,3.381712914,1.734206915,0.025876766,0.330581814,0.272664219,0.265568584,0.143766418,0.1457396,0.284388185,0.214767396,0.205268338,0.088549107,0.099623822,25.53723907,26.14283752,25.68288612,24.61863518,24.24725151,19.73580933,20.49988556,19.91051865,19.3942852,19.12578201,13.98030949,14.90039063,14.18627071,14.22608471,14.03278351,0,14.42067146,15.53291702,15.73871517,15.35163212,15.61197567,2.826793909,3.032204866,2.993721247,2.787717104,2.744560242,122.1508713,109.2019424,140.2770233,130.1872101,148.376709,1464.713501,1369.435669,1398.312378,1571.300903,1305.501343,19.73028183,19.67937279,19.9133091,20.04864693,20.20977402,19.66232681,19.46508408,19.75946236,19.7763958,19.67656708,19.45183945,19.33805847,22.22070313,1747.081543,2103.821777,2650.137207,3263.160889,3815.032471,5668.526855,6422.955566,7241.260254,8032.558105,8752.069336,263.7807922,298.8875732,336.9667969,373.7892761,407.2712097,14.45642567,13.78797531,16.18914032,15.34111691,16.2989502
ZZ201500000025,ZZGE61FL,ZZ,2015,25,ZZ2015DHS,420.2177124,407.2684937,617.5908813,647.3832397,934.8269043,41.22092819,33.58511734,45.15729141,46.45893097,47.19753265,26.01736069,26.85917854,27.2501049,26.58469963,27.00895882,11.82634544,11.25059319,11.68124962,10.42201996,10.44458961,NA,528.7353516,0.495676011,0.523818851,0.527224958,0.5271101,0.554979682,0,0,0,0,0,15.69598198,15,0,0.043682761,0.031232389,0.277658015,0.503816426,0.563781857,22.65933609,23.73208809,24.16653824,23.73821831,23.8982048,0.001737276,2.905596972,0.253664255,0.18315798,0.00542883,0.565538824,0.569298387,0.562064409,0.498566628,0.454421639,0.800360858,0.878424227,0.755140662,0.533759892,0.532333732,30.83042526,31.20750809,31.17756081,30.07501411,29.70859337,24.89331627,25.56226921,25.31302071,24.8340416,24.4562645,19.00408173,19.9569149,19.49631119,19.65299606,19.26400566,0,19.3013134,20.60499954,21.08297348,20.89173508,20.7874527,2.933622837,3.134765625,3.170934677,2.89256382,2.848307371,120.926651,105.2814636,143.1908264,134.3854065,134.433075,2028.796631,1997.324829,2004.116821,1958.445068,1999.874634,24.42700768,24.56023216,24.60915756,24.76912689,24.56187057,23.95445633,23.46208763,23.57995224,23.87595177,24.12184525,23.87237167,24.11927986,208.03125,71.86382294,75.19049835,103.7457352,118.9381866,163.047821,159.7203827,185.4653625,214.2790833,243.5887909,271.9893799,7.424949646,8.621761322,9.961229324,11.32375526,12.64401817,11.95313168,11.14867973,12.72492599,12.60940361,12.61211777
ZZ201500000026,ZZGE61FL,ZZ,2015,26,ZZ2015DHS,561.9152832,468.4321899,553.7808838,429.537262,496.2012939,46.30976868,39.92014694,49.00836945,50.9171257,58.67298508,19.01326942,18.91129684,19.1644783,19.24403954,18.58223343,11.31610203,11.0229454,11.25543976,10.15151882,9.914221764,1,2847.4375,0.335521787,0.374418736,0.390702277,0.381908327,0.405509531,0.011313656,0.046951678,0.019233217,0.024890045,0.01187934,21,13,0,0.005412306,0.005355873,0.20174402,0.368028164,0.050115272,12.25498104,12.87732697,13.20860577,12.40072346,12.33200264,0.199682131,99.2168045,3.786800385,3.341121912,0.134078801,0,0,0,0,0,0,0,0,0,0,23.32375526,23.91374397,23.54052353,22.55798721,22.15804482,17.65047836,18.3791523,17.88336182,17.45251846,17.17220879,12.00765324,12.89079857,12.28508472,12.40646744,12.2438221,0,5.496691704,6.843356133,7.2527318,5.557407379,6.081771851,2.704253435,2.920471668,2.883709431,2.702069044,2.67689538,125.2333527,116.5856628,141.3258972,137.5815887,157.0614471,1542.909058,1351.383179,1485.401489,1821.973022,1532.545532,13.09726238,13.09866238,13.12979698,12.81091595,12.54718971,12.06485748,12.22716141,12.92632866,13.27446365,13.03100395,13.00463009,13.03679943,97.03320313,105.5547791,87.66410828,109.3545837,83.24385834,91.19386292,2804.535889,3177.793701,3582.654541,3974.153564,4330.135742,130.56633,147.943512,166.7919769,185.0183716,201.5912628,15.51629639,14.93698597,17.21327782,16.61723518,17.73672485
